Vaccine,type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKAlgorithmVersion
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-05-23 04:18:27 +0000,2020-05-23 04:19:31 +0000,ms,25.626523971557600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-05-23 07:50:28 +0000,2020-05-23 07:51:33 +0000,ms,64.728759765625,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-05-23 11:50:23 +0000,2020-05-23 11:51:25 +0000,ms,27.477262496948200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-05-26 20:12:16 +0000,2020-05-26 20:13:21 +0000,ms,43.023250579834000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-06-24 23:06:26 +0000,2020-06-24 23:07:27 +0000,ms,12.932517051696800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.1,"Watch4,3","<<HKDevice: 0x280ce1810>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.1>",2020-06-24 23:22:22 +0000,2020-06-24 23:23:23 +0000,ms,13.954166412353500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-06-25 10:01:02 +0000,2020-06-25 10:02:07 +0000,ms,24.282196044921900,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-06-25 13:02:35 +0000,2020-06-25 13:03:35 +0000,ms,137.2256317138670,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-08-08 19:22:45 +0000,2020-08-08 19:23:46 +0000,ms,32.409488677978500,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-08-09 01:02:36 +0000,2020-08-09 01:03:42 +0000,ms,23.189437866210900,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-08-09 17:03:04 +0000,2020-08-09 17:04:07 +0000,ms,32.0838737487793,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,6.2.6,"Watch4,3","<<HKDevice: 0x280ce17c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:6.2.6>",2020-08-19 06:17:36 +0000,2020-08-19 06:18:41 +0000,ms,96.67374420166020,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-17 22:37:24 +0000,2020-09-17 22:38:29 +0000,ms,19.834470748901400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-17 23:39:18 +0000,2020-09-17 23:40:19 +0000,ms,11.544750213623000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-18 01:35:55 +0000,2020-09-18 01:37:00 +0000,ms,27.875280380249000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-18 03:35:57 +0000,2020-09-18 03:37:02 +0000,ms,10.077821731567400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-18 05:35:59 +0000,2020-09-18 05:37:04 +0000,ms,21.931713104248000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-18 07:35:55 +0000,2020-09-18 07:36:56 +0000,ms,18.76166343688970,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-18 09:52:39 +0000,2020-09-18 09:53:44 +0000,ms,15.41711711883550,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 00:27:08 +0000,2020-09-19 00:28:13 +0000,ms,47.12947463989260,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 02:16:08 +0000,2020-09-19 02:17:10 +0000,ms,33.22085189819340,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 03:31:09 +0000,2020-09-19 03:32:14 +0000,ms,17.463354110717800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 05:14:57 +0000,2020-09-19 05:16:01 +0000,ms,16.04193687438970,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 07:14:58 +0000,2020-09-19 07:16:03 +0000,ms,7.874007701873780,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 09:31:02 +0000,2020-09-19 09:32:08 +0000,ms,19.202863693237300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-09-19 11:15:39 +0000,2020-09-19 11:16:44 +0000,ms,21.56096076965330,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 03:45:11 +0000,2020-12-23 03:46:16 +0000,ms,46.5272102355957,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 05:44:55 +0000,2020-12-23 05:46:00 +0000,ms,12.678722381591800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 07:44:51 +0000,2020-12-23 07:45:57 +0000,ms,17.56416893005370,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 09:44:53 +0000,2020-12-23 09:45:58 +0000,ms,47.816707611084000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 11:44:54 +0000,2020-12-23 11:45:55 +0000,ms,57.32963943481450,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.0,"Watch4,3","<<HKDevice: 0x280ce1a40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.0>",2020-12-23 14:00:54 +0000,2020-12-23 14:02:00 +0000,ms,29.754201889038100,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-26 23:59:58 +0000,2020-12-27 00:00:59 +0000,ms,131.8284912109380,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-27 03:20:47 +0000,2020-12-27 03:21:52 +0000,ms,20.001562118530300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-27 05:22:54 +0000,2020-12-27 05:23:56 +0000,ms,39.500789642334000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-27 07:36:56 +0000,2020-12-27 07:38:02 +0000,ms,25.00374984741210,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-27 11:21:47 +0000,2020-12-27 11:22:52 +0000,ms,63.7200927734375,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2020-12-27 13:37:35 +0000,2020-12-27 13:38:41 +0000,ms,28.315189361572300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-17 18:07:26 +0000,2021-03-17 18:08:37 +0000,ms,28.707033157348600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-18 03:05:06 +0000,2021-03-18 03:06:09 +0000,ms,24.13633155822750,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-18 05:25:42 +0000,2021-03-18 05:26:45 +0000,ms,36.392822265625,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-18 08:34:05 +0000,2021-03-18 08:35:09 +0000,ms,21.696054458618200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-18 09:49:56 +0000,2021-03-18 09:50:58 +0000,ms,21.427202224731400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-18 10:52:31 +0000,2021-03-18 10:53:32 +0000,ms,27.864627838134800,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:20:36 +0000,2021-03-24 01:21:47 +0000,ms,17.823789596557600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:23:18 +0000,2021-03-24 01:24:29 +0000,ms,44.29129409790040,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:27:14 +0000,2021-03-24 01:28:25 +0000,ms,23.89495277404790,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:32:27 +0000,2021-03-24 01:33:38 +0000,ms,22.143707275390600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:35:25 +0000,2021-03-24 01:36:36 +0000,ms,17.975677490234400,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 01:41:37 +0000,2021-03-24 01:42:42 +0000,ms,18.99424171447750,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 03:27:23 +0000,2021-03-24 03:28:27 +0000,ms,34.73020935058590,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-24 09:27:22 +0000,2021-03-24 09:28:22 +0000,ms,37.763240814209000,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 15:19:51 +0000,2021-03-31 15:22:09 +0000,ms,22.072324752807600,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 15:22:13 +0000,2021-03-31 15:25:24 +0000,ms,16.868053436279300,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 15:53:40 +0000,2021-03-31 15:56:51 +0000,ms,29.170297622680700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 16:23:05 +0000,2021-03-31 16:24:10 +0000,ms,16.23941993713380,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 16:57:39 +0000,2021-03-31 17:00:50 +0000,ms,18.577539443969700,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 20:59:08 +0000,2021-03-31 21:02:19 +0000,ms,19.33261489868160,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.2,"Watch4,3","<<HKDevice: 0x280ce1900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.2>",2021-03-31 22:46:01 +0000,2021-03-31 22:49:12 +0000,ms,14.764822959899900,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.6.1,"Watch4,3","<<HKDevice: 0x280ce1680>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.6.1>",2021-08-19 20:30:35 +0000,2021-08-19 20:31:36 +0000,ms,13.87556266784670,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,7.6.1,"Watch4,3","<<HKDevice: 0x280ce1680>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:7.6.1>",2021-08-19 20:55:36 +0000,2021-08-19 20:56:47 +0000,ms,22.903329849243200,
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-19 21:57:23 +0000,2021-08-19 21:58:21 +0000,ms,28.280956268310500,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-19 23:43:27 +0000,2021-08-19 23:44:26 +0000,ms,11.4195556640625,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 01:15:56 +0000,2021-08-20 01:17:05 +0000,ms,25.588083267211900,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 02:00:44 +0000,2021-08-20 02:01:16 +0000,ms,37.93497848510740,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 02:04:55 +0000,2021-08-20 02:05:53 +0000,ms,75.17105865478520,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 03:43:26 +0000,2021-08-20 03:44:25 +0000,ms,55.693355560302700,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 05:43:27 +0000,2021-08-20 05:44:26 +0000,ms,41.91658401489260,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 07:43:28 +0000,2021-08-20 07:44:26 +0000,ms,65.7010269165039,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 11:40:32 +0000,2021-08-20 11:41:25 +0000,ms,29.351320266723600,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 16:51:59 +0000,2021-08-20 16:52:57 +0000,ms,13.51388168334960,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 18:46:54 +0000,2021-08-20 18:47:50 +0000,ms,13.864297866821300,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 21:04:28 +0000,2021-08-20 21:05:07 +0000,ms,13.259430885314900,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-20 22:48:38 +0000,2021-08-20 22:49:37 +0000,ms,25.709312438964800,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 00:47:24 +0000,2021-08-21 00:48:23 +0000,ms,14.033442497253400,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 03:02:46 +0000,2021-08-21 03:03:45 +0000,ms,25.573423385620100,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 04:46:36 +0000,2021-08-21 04:47:34 +0000,ms,38.92460632324220,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 13:24:15 +0000,2021-08-21 13:25:10 +0000,ms,28.646007537841800,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 15:14:36 +0000,2021-08-21 15:15:32 +0000,ms,73.97148895263670,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 19:26:37 +0000,2021-08-21 19:27:36 +0000,ms,12.763473510742200,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-21 20:59:59 +0000,2021-08-21 21:00:54 +0000,ms,13.300610542297400,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-22 01:34:01 +0000,2021-08-22 01:34:55 +0000,ms,13.774977684021000,1
0,HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Laima’s Apple Watch,8.0,"Watch4,3","<<HKDevice: 0x280ce1630>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch4,3, software:8.0>",2021-08-22 02:25:05 +0000,2021-08-22 02:26:04 +0000,ms,23.08408546447750,1
